close,price_target,upside
53.11,66.0,0.24270382225569573
55.59,36.0,-0.3524015110631409
60.35,68.0,0.12676056338028166
68.46,80.0,0.16856558574349997
73.3,84.0,0.1459754433833561
74.34,81.0,0.0895883777239709
83.18,79.0,-0.05025246453474401
83.18,92.0,0.10603510459245001
83.87,105.0,0.2519375223560271
92.33,102.0,0.1047330228528106
94.06,100.0,0.06315118009780989
94.06,87.0,-0.07505847331490541
91.78,105.0,0.14404009588145564
91.78,107.0,0.16583133580300718
91.78,106.0,0.1549357158422314
91.78,105.0,0.14404009588145564
91.78,110.0,0.1985181956853345
89.47,130.0,0.45300100592377335
95.0,100.0,0.05263157894736842
100.88,116.0,0.14988104678826333
105.12,130.0,0.23668188736681883
105.12,124.0,0.17960426179604258
105.12,123.0,0.1700913242009132
107.66,128.0,0.18892810700352966
106.96,114.0,0.06581899775617059
106.96,115.0,0.07516828721017209
106.96,125.0,0.16866118175018704
102.78,113.0,0.09943568787701887
115.91,135.0,0.1646967474764904
123.37,141.0,0.1429034611331766
129.89,149.0,0.1471244899530373
129.89,131.0,0.008545692509046222
129.89,147.0,0.13172684579259386
129.89,155.0,0.19331742243436767
129.89,152.0,0.17022095619370248
129.89,145.0,0.1163292016321504
129.89,145.0,0.1163292016321504
129.89,143.0,0.10093155747170694
129.89,155.0,0.19331742243436767
136.95,155.0,0.13179992698064996
133.93,90.0,-0.3280071679235422
140.73,155.0,0.10139984367228033
140.73,160.0,0.13692887088751518
140.73,155.0,0.10139984367228033
140.73,157.0,0.11561145455837428
140.73,165.0,0.17245789810275003
140.73,170.0,0.20798692531798488
140.73,158.0,0.12271726000142125
142.83,160.0,0.12021284043968344
154.37,185.0,0.19841938200427542
162.09,189.0,0.16601887840088836
161.34,180.0,0.1156563778356266
161.34,195.0,0.20862774265526216
161.34,180.0,0.1156563778356266
162.13,180.0,0.11022019367174493
167.1,185.0,0.10712148414123283
165.7,180.0,0.08630054315027165
165.04,190.0,0.15123606398448866
170.23,200.0,0.17488104329436652
170.23,200.0,0.17488104329436652
170.23,195.0,0.14550901721200735
170.23,200.0,0.17488104329436652
170.23,200.0,0.17488104329436652
170.23,190.0,0.11613699112964819
170.23,200.0,0.17488104329436652
170.23,205.0,0.2042530693767257
170.23,200.0,0.17488104329436652
170.23,199.0,0.16900663807789468
170.23,200.0,0.17488104329436652
170.23,200.0,0.17488104329436652
170.23,200.0,0.17488104329436652
170.23,210.0,0.23362509545908483
170.23,174.0,0.02214650766609887
170.23,195.0,0.14550901721200735
180.12,197.0,0.09371530091050408
140.4,180.0,0.282051282051282
156.11,180.0,0.1530331176734353
152.11,167.0,0.09788968509631178
152.11,192.0,0.26224442837420275
173.52,200.0,0.152604887044721
177.43,200.0,0.1272050949670292
174.57,185.0,0.059746806438677934
174.57,205.0,0.17431402875637284
174.57,212.0,0.21441255656756605
174.57,207.0,0.18577075098814233
174.57,195.0,0.11703041759752539
174.57,198.0,0.13421550094517962
174.57,205.0,0.17431402875637284
174.57,179.0,0.025376639743369463
183.63,200.0,0.08914665359690685
200.34,215.0,0.07317560147748825
200.34,235.0,0.17300588998702204
213.67,230.0,0.0764262648008612
213.67,260.0,0.2168296906444518
202.88,225.0,0.1090299684542587
202.88,216.0,0.06466876971608836
208.75,225.0,0.07784431137724551
208.75,240.0,0.1497005988023952
208.75,234.0,0.12095808383233533
201.3,220.0,0.09289617486338791
201.3,230.0,0.14257327372081463
201.3,218.0,0.08296075509190257
227.27,240.0,0.056012672152065776
205.37,245.0,0.19296878804109652
222.86,245.0,0.0993448801938436
220.86,250.0,0.13193878475052062
219.66,243.0,0.10625512155148868
219.66,255.0,0.1608850040972412
214.8,245.0,0.1405959031657355
204.72,255.0,0.2456037514654162
204.72,245.0,0.19675654552559593
204.72,250.0,0.22118014849550607
204.72,235.0,0.1479093395857757
204.72,249.0,0.21629542790152403
204.72,245.0,0.19675654552559593
223.72,260.0,0.1621669944573574
213.87,250.0,0.16893439940150556
219.42,256.0,0.166712241363595
223.94,272.0,0.21461105653299992
238.93,267.0,0.11748210773029755
238.93,280.0,0.1718913489306491
238.93,245.0,0.02540493031431797
238.93,315.0,0.3183777675469803
238.93,280.0,0.1718913489306491
238.93,275.0,0.15096471769974465
238.93,269.0,0.12585276022265932
238.93,270.0,0.1300380864688402
238.93,270.0,0.1300380864688402
238.93,292.0,0.22211526388481978
238.93,300.0,0.2555978738542669
238.93,275.0,0.15096471769974465
238.93,265.0,0.10911145523793576
238.93,285.0,0.19281798016155355
238.93,285.0,0.19281798016155355
238.93,300.0,0.2555978738542669
231.96,275.0,0.18554923262631484
243.0,300.0,0.2345679012345679
242.82,275.0,0.13252615105839718
244.2,300.0,0.22850122850122856
258.49,280.0,0.08321405083368792
255.59,300.0,0.17375484173872216
257.17,300.0,0.16654353151611767
257.17,302.0,0.1743204883928918
261.15,330.0,0.2636415852958071
261.97,295.0,0.12608313929075837
252.51,300.0,0.1880717595342759
252.51,295.0,0.16827056354203798
252.51,305.0,0.20787295552651386
252.51,270.0,0.06926458358084832
252.51,300.0,0.1880717595342759
252.51,285.0,0.1286681715575621
252.51,300.0,0.1880717595342759
252.51,290.0,0.14846936754980006
252.51,288.0,0.14054888915290487
248.15,301.0,0.21297602256699574
243.12,290.0,0.19282658769332015
245.71,300.0,0.22095152822432945
250.79,303.0,0.2081821444236214
266.69,325.0,0.2186433687052383
271.4,310.0,0.14222549742078122
286.14,305.0,0.06591179143076821
286.14,333.0,0.1637659886768715
289.67,310.0,0.07018331204474051
289.67,330.0,0.13922739669278827
289.67,378.0,0.30493319984810296
289.67,310.0,0.07018331204474051
286.54,335.0,0.16912123961750533
286.5,320.0,0.1169284467713787
286.5,310.0,0.08202443280977312
286.5,320.0,0.1169284467713787
286.5,325.0,0.1343804537521815
286.5,411.0,0.43455497382198954
286.5,330.0,0.1518324607329843
286.5,305.0,0.06457242582897033
286.5,325.0,0.1343804537521815
286.5,349.0,0.2181500872600349
284.91,310.0,0.08806289705521032
297.25,345.0,0.16063919259882253
304.82,331.0,0.08588675283774033
310.76,375.0,0.20671901145578586
310.76,375.0,0.20671901145578586
310.11,365.0,0.17700170907097476
324.35,360.0,0.10991213195622006
324.35,360.0,0.10991213195622006
324.35,320.0,-0.013411438261137729
324.35,364.0,0.12224448897795584
324.35,363.0,0.11916139972252189
324.35,340.0,0.04825034684754116
324.35,400.0,0.23323570217357784
324.35,380.0,0.17157391706489894
324.35,352.0,0.0852474179127485
331.62,407.0,0.22730836499607984
334.0,390.0,0.16766467065868262
339.12,400.0,0.17952347251710307
337.68,400.0,0.18455342335939348
334.69,410.0,0.225014192237593
314.04,400.0,0.27372309259966876
303.33,350.0,0.15385883361355626
296.03,360.0,0.21609296355099156
299.84,350.0,0.16728922091782295
299.84,386.0,0.28735325506937043
299.84,372.0,0.24066168623265752
299.84,340.0,0.13393810032017084
299.84,355.0,0.18396478121664897
286.36,355.0,0.23969828188294448
286.36,400.0,0.3968431345159938
283.22,340.0,0.20048019207683063
289.63,340.0,0.17391154231260575
289.63,350.0,0.20843835238062358
289.63,350.0,0.20843835238062358
289.63,350.0,0.20843835238062358
259.62,325.0,0.25182959710345887
244.49,320.0,0.30884698760685503
247.65,330.0,0.33252574197456086
267.66,330.0,0.2329074198610176
252.72,354.0,0.4007597340930674
256.72,308.0,0.19975070115300703
262.27,340.0,0.2963739657604759
262.27,330.0,0.25824531970869724
251.9,350.0,0.389440254069075
268.74,330.0,0.22795266800625136
276.41,320.0,0.15770051734741858
276.41,320.0,0.15770051734741858
276.41,330.0,0.1938786585145254
276.41,305.0,0.10343330559675834
276.41,300.0,0.08534423501320493
276.41,320.0,0.15770051734741858
276.41,320.0,0.15770051734741858
276.41,300.0,0.08534423501320493
282.3,331.0,0.17251151257527447
237.92,285.0,0.19788164088769342
232.9,300.0,0.2881064834693001
249.2,275.0,0.10353130016051369
234.24,315.0,0.34477459016393436
238.5,320.0,0.3417190775681342
236.48,315.0,0.33203653585926934
236.48,310.0,0.31089309878213806
236.15,310.0,0.31272496294727925
236.15,310.0,0.31272496294727925
236.15,282.0,0.19415625661655725
242.12,300.0,0.23905501404262347
242.12,300.0,0.23905501404262347
242.12,275.0,0.1358004295390715
226.75,285.0,0.25689084895259096
226.75,265.0,0.16868798235942667
226.75,270.0,0.19073869900771775
226.75,290.0,0.278941565600882
226.75,270.0,0.19073869900771775
226.75,300.0,0.3230429988974642
226.75,280.0,0.2348401323042999
226.75,290.0,0.278941565600882
226.75,310.0,0.3671444321940463
226.75,300.0,0.3230429988974642
226.75,285.0,0.25689084895259096
226.75,290.0,0.278941565600882
226.75,280.0,0.2348401323042999
226.75,307.0,0.3539140022050717
226.75,305.0,0.34509371554575524
226.75,275.0,0.2127894156560088
226.75,365.0,0.6097023153252481
226.75,275.0,0.2127894156560088
226.75,296.0,0.3054024255788313
226.75,265.0,0.16868798235942667
235.87,285.0,0.2082927036079196
214.25,234.0,0.09218203033838973
222.31,250.0,0.12455580045881876
224.93,270.0,0.20037344951762767
228.85,247.0,0.07930959143543809
235.77,280.0,0.18759808287738045
235.81,212.0,-0.10097112081760741
240.22,280.0,0.1655982016484889
240.22,280.0,0.1655982016484889
240.22,280.0,0.1655982016484889
240.22,280.0,0.1655982016484889
242.04,267.0,0.10312345066931089
242.04,280.0,0.15683358122624363
248.0,265.0,0.06854838709677419
248.0,270.0,0.08870967741935484
248.0,275.0,0.10887096774193548
248.0,263.0,0.06048387096774194
248.0,280.0,0.12903225806451613
248.0,275.0,0.10887096774193548
248.0,280.0,0.12903225806451613
248.0,265.0,0.06854838709677419
248.0,265.0,0.06854838709677419
248.0,282.0,0.13709677419354838
248.16,275.0,0.10815602836879434
248.16,280.0,0.1283043197936815
248.16,285.0,0.14845261121856868
263.62,280.0,0.06213489113117364
263.62,300.0,0.13800166906911462
263.62,325.0,0.23283514149154083
263.62,305.0,0.15696836355359986
263.62,310.0,0.1759350580380851
263.62,280.0,0.06213489113117364
263.62,290.0,0.10006828010014412
272.17,290.0,0.065510526509167
280.51,305.0,0.08730526540943286
284.05,316.0,0.11248019714838932
287.18,310.0,0.07946235810293194
283.49,275.0,-0.02994814631909418
289.84,315.0,0.0868065139387249
288.37,310.0,0.0750078024759857
288.45,300.0,0.0400416016640666
288.45,325.0,0.12671173513607215
286.11,310.0,0.08349935339554712
286.11,320.0,0.11845094544056477
286.11,332.0,0.16039285589458593
285.76,335.0,0.17231243001119825
275.42,322.0,0.16912352044150744
295.37,295.0,-0.001252666147543774
304.83,325.0,0.06616802808122565
304.83,330.0,0.08257061312862912
304.83,347.0,0.13833940228980093
304.83,310.0,0.016960272939015242
304.83,325.0,0.06616802808122565
304.83,350.0,0.14818095331824302
304.83,320.0,0.04976544303382219
304.83,320.0,0.04976544303382219
304.83,300.0,-0.015844897155791703
304.83,350.0,0.14818095331824302
304.83,330.0,0.08257061312862912
304.83,232.0,-0.23892005380047893
304.83,337.0,0.10553423219499398
304.83,330.0,0.08257061312862912
304.83,340.0,0.11537578322343607
304.83,340.0,0.11537578322343607
304.83,348.0,0.14161991929928164
304.83,340.0,0.11537578322343607
304.83,335.0,0.0989731981760326
304.83,350.0,0.14818095331824302
304.83,325.0,0.06616802808122565
304.83,345.0,0.13177836827083955
304.83,306.0,0.0038382049010924645
304.83,350.0,0.14818095331824302
304.83,315.0,0.03336285798641871
304.83,336.0,0.1022537151855133
304.83,350.0,0.14818095331824302
308.97,340.0,0.10043046250445017
313.85,400.0,0.2744941851202803
325.92,340.0,0.04320078546882666
332.89,330.0,-0.008681546456787486
328.39,380.0,0.157160693078352
328.39,375.0,0.1419348944852158
332.58,400.0,0.20271814300318727
332.58,345.0,0.03734439834024901
332.58,365.0,0.09748030549040837
332.58,420.0,0.2628540501533466
323.38,370.0,0.14416475972540047
342.33,360.0,0.05161686092367019
342.33,350.0,0.02240528145356824
341.27,375.0,0.09883669821548927
337.22,415.0,0.23065061384259525
342.66,375.0,0.09437926807914543
345.24,410.0,0.18757965473293936
355.08,375.0,0.05610003379520113
355.08,400.0,0.1265067027148812
346.87,400.0,0.15316977542018623
346.87,420.0,0.21082826419119552
346.87,385.0,0.10992590884192924
346.87,405.0,0.16758439761293856
346.87,400.0,0.15316977542018623
346.87,425.0,0.22524288638394785
343.77,232.0,-0.32513017424440754
343.77,380.0,0.10539023184105657
343.77,425.0,0.2362917066643396
350.98,400.0,0.13966607783919305
350.98,400.0,0.13966607783919305
330.72,400.0,0.20948234155781315
330.72,400.0,0.20948234155781315
330.72,390.0,0.17924528301886783
330.72,400.0,0.20948234155781315
330.72,415.0,0.2548379293662312
330.72,420.0,0.26995645863570383
338.37,360.0,0.06392410674705203
336.34,390.0,0.15954094071475303
326.66,433.0,0.3255372558623644
330.22,398.0,0.20525710132638836
319.53,400.0,0.25183863799956197
317.01,400.0,0.26178984890066564
313.39,400.0,0.27636491272854913
313.39,400.0,0.27636491272854913
332.06,400.0,0.20460157802806722
332.06,370.0,0.11425645967596217
332.06,415.0,0.24977413720411973
330.11,425.0,0.28744963799945467
326.67,430.0,0.31631309884593006
327.89,425.0,0.2961663972673763
327.89,410.0,0.25041934795205717
327.89,400.0,0.2199213150751777
327.89,390.0,0.18942328219829827
327.89,450.0,0.3724114794595749
327.89,390.0,0.18942328219829827
327.89,405.0,0.23517033151361744
327.89,415.0,0.26566836439049685
327.89,421.0,0.2839671841166245
329.81,375.0,0.1370182832539947
329.81,413.0,0.2522361359570662
329.81,406.0,0.23101179466965827
329.81,432.0,0.3098450623086019
338.11,425.0,0.25698737097394336
369.67,425.0,0.1496740335975329
369.67,432.0,0.16860984120972755
369.85,425.0,0.1491145058807624
373.07,425.0,0.13919639745892193
373.07,432.0,0.1579596322405983
373.07,405.0,0.0855871552255609
378.91,475.0,0.2535958407009579
368.8,430.0,0.16594360086767893
368.8,466.0,0.2635574837310195
365.93,430.0,0.17508813160987072
365.93,600.0,0.6396578580602847
376.04,450.0,0.19668120412722045
370.6,455.0,0.2277388019427954
382.77,420.0,0.09726467591504041
389.47,435.0,0.11690245718540573
398.67,450.0,0.12875310407103616
398.67,471.0,0.1814282489276845
402.56,600.0,0.4904610492845787
402.56,450.0,0.11784578696343402
404.87,470.0,0.16086645095956725
403.93,455.0,0.12643279776198846
409.72,465.0,0.1349214097432392
408.59,450.0,0.10134854010132413
403.78,500.0,0.23829808311456743
403.78,480.0,0.18876615978998473
403.78,450.0,0.11446827480311068
403.78,465.0,0.1516172172965477
403.78,440.0,0.08970231314081933
403.78,475.0,0.17638317895883904
403.78,480.0,0.18876615978998473
403.78,465.0,0.1516172172965477
403.78,480.0,0.18876615978998473
403.78,475.0,0.17638317895883904
403.78,450.0,0.11446827480311068
403.78,455.0,0.12685125563425637
403.78,460.0,0.13923423646540203
403.78,450.0,0.11446827480311068
403.78,450.0,0.11446827480311068
403.78,475.0,0.17638317895883904
411.22,475.0,0.1550994601429891
402.09,500.0,0.24350269840085562
409.14,465.0,0.1365302830327028
428.74,490.0,0.1428837990390446
421.65,600.0,0.4229811454998222
421.43,500.0,0.1864366561469283
421.44,550.0,0.30504935459377375
427.93,500.0,0.16841539504124506
427.93,480.0,0.12167877923959525
421.9,520.0,0.23251955439677655
404.27,480.0,0.187325302396913
399.12,475.0,0.19011826017237923
407.57,455.0,0.11637264764334963
427.0,500.0,0.17096018735362997
432.68,570.0,0.31737080521401495
442.57,550.0,0.24274126126940374
446.34,600.0,0.34426670251377883
466.25,526.0,0.12815013404825737
443.52,480.0,0.0822510822510823
440.37,550.0,0.24894974680382403
440.37,510.0,0.1581170379453641
437.11,495.0,0.13243805906979933
428.9,485.0,0.13079972021450229
417.11,475.0,0.1387883292177123
417.11,506.0,0.21310925175613143
417.11,550.0,0.31859701277840374
417.11,510.0,0.22269904821270164
417.11,500.0,0.19872455707127612
417.11,515.0,0.2346862937834144
417.11,500.0,0.19872455707127612
417.11,485.0,0.16276282035913783
430.81,506.0,0.17453169610733268
429.17,475.0,0.10678752009693125
417.46,600.0,0.43726345039045666
416.32,500.0,0.20099923136049194
424.73,497.0,0.17015515739410914
431.95,600.0,0.38904965852529233
410.37,425.0,0.03565075419743158
410.37,495.0,0.20622852547700854
410.37,500.0,0.21841265199697832
410.37,465.0,0.13312376635718984
410.37,475.0,0.1574920193971294
410.37,470.0,0.14530789287715962
410.37,548.0,0.33538026658868825
420.18,500.0,0.18996620495977912
437.03,515.0,0.1784088048875364
437.03,525.0,0.20129052925428467
439.33,550.0,0.25190631188400525
422.37,516.0,0.22167767597130478
422.37,520.0,0.23114804555247767
429.03,509.0,0.18639722163951247
446.71,540.0,0.2088379485572296
447.2,520.0,0.16279069767441864
414.99,509.0,0.2265355791705824
415.06,465.0,0.12031995374162771
415.06,511.0,0.23114730400424036
415.06,510.0,0.22873801378114006
415.06,425.0,0.023948344817616724
415.06,500.0,0.20464511155013732
415.06,530.0,0.27692381824314555
415.06,500.0,0.20464511155013732
388.56,450.0,0.15812229771463865
391.26,595.0,0.5207279047180903
391.26,550.0,0.40571486990747846
391.26,470.0,0.20124725246639066
382.19,500.0,0.3082498233862738
354.56,475.0,0.33968862815884476
381.35,575.0,0.507801232463616
388.45,475.0,0.22280859827519633
385.73,480.0,0.24439374692142166
385.73,500.0,0.2962434863764809
371.61,480.0,0.2916767578913376
367.78,470.0,0.27793789765620763
366.82,480.0,0.3085436999073115
366.82,430.0,0.1722370645002999
387.3,435.0,0.1231603408210689
391.85,450.0,0.14839862192165362
435.28,480.0,0.10273846719353066
435.28,520.0,0.19463333945965822
435.28,485.0,0.11422532622679661
435.28,550.0,0.2635544936592539
435.28,500.0,0.14868590332659445
435.28,525.0,0.20612019849292418
435.28,482.0,0.10733321080683705
435.28,500.0,0.14868590332659445
435.28,512.0,0.1762543650064327
435.28,500.0,0.14868590332659445
435.28,494.0,0.1349016724866753
435.28,515.0,0.18314648042639228
435.28,490.0,0.12571218526006256
435.28,515.0,0.18314648042639228
435.28,500.0,0.14868590332659445
435.28,475.0,0.09125160816026473
435.28,475.0,0.09125160816026473
454.27,540.0,0.18872036454091184
454.86,550.0,0.20916325902475483
450.18,515.0,0.1439868497045626
478.87,605.0,0.2633908994090254
497.45,600.0,0.20615137199718567
497.45,585.0,0.17599758769725604
495.94,530.0,0.0686776626204783
501.48,600.0,0.19645848289064366
503.32,550.0,0.09274417865373918
503.32,600.0,0.19208455853135184
511.7,581.0,0.1354309165526676
511.7,540.0,0.055305843267539595
505.27,550.0,0.08852692619787444
505.87,613.0,0.21177377587127127
510.88,600.0,0.17444409646100847
513.71,600.0,0.16797414883883896
512.57,570.0,0.11204323311937871
512.57,550.0,0.07302417230817244
524.11,640.0,0.22111770429871588
524.11,650.0,0.24019766842838333
524.11,625.0,0.19249775810421474
524.11,650.0,0.24019766842838333
524.11,650.0,0.24019766842838333
524.11,675.0,0.2878975787525519
524.11,650.0,0.24019766842838333
524.11,650.0,0.24019766842838333
524.11,625.0,0.19249775810421474
524.11,640.0,0.22111770429871588
524.11,650.0,0.24019766842838333
524.11,650.0,0.24019766842838333
524.11,582.0,0.11045391234664476
524.11,630.0,0.20203774016904846
524.11,650.0,0.24019766842838333
524.11,625.0,0.19249775810421474
524.11,630.0,0.20203774016904846
524.11,639.0,0.21920970788574914
524.11,630.0,0.20203774016904846
524.11,640.0,0.22111770429871588
527.75,650.0,0.231643770724775
509.77,675.0,0.3241265668831042
